# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sir_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = sir.data.R
# init = 2 (Default)
# random
#   seed = 5069125
# output
#   file = 1.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta,gamma,xi,delta,y.1.1,y.2.1,y.3.1,y.4.1,y.5.1,y.6.1,y.7.1,y.8.1,y.9.1,y.10.1,y.11.1,y.12.1,y.13.1,y.14.1,y.15.1,y.16.1,y.17.1,y.18.1,y.19.1,y.20.1,y.1.2,y.2.2,y.3.2,y.4.2,y.5.2,y.6.2,y.7.2,y.8.2,y.9.2,y.10.2,y.11.2,y.12.2,y.13.2,y.14.2,y.15.2,y.16.2,y.17.2,y.18.2,y.19.2,y.20.2,y.1.3,y.2.3,y.3.3,y.4.3,y.5.3,y.6.3,y.7.3,y.8.3,y.9.3,y.10.3,y.11.3,y.12.3,y.13.3,y.14.3,y.15.3,y.16.3,y.17.3,y.18.3,y.19.3,y.20.3,y.1.4,y.2.4,y.3.4,y.4.4,y.5.4,y.6.4,y.7.4,y.8.4,y.9.4,y.10.4,y.11.4,y.12.4,y.13.4,y.14.4,y.15.4,y.16.4,y.17.4,y.18.4,y.19.4,y.20.4
30685,0.970236,0.578528,3,7,0,-30683.4,1.01547,0.199764,9.96005,0.337471,9570.43,9121.85,8551.65,7880.85,7161.46,6460.88,5837.78,5324.97,4927.94,4634.1,4423.43,4275.66,4173.52,4103.61,4056.08,4023.91,4002.2,3987.58,3977.74,3971.13,219.39,303.056,389.017,462.06,502.359,498.104,452.482,380.765,301.075,226.929,165.105,117.124,81.6266,56.1948,38.3637,26.0417,17.6094,11.8765,7.99596,5.37702,210.182,575.098,1059.33,1657.09,2336.18,3041.01,3709.74,4294.26,4770.99,5138.97,5411.46,5607.22,5744.86,5840.2,5905.55,5950.05,5980.19,6000.55,6014.27,6023.5,5794.28,7925.59,10420.2,12759.8,14372.8,14799.8,13950.7,12138.2,9871.43,7608.31,5629.98,4043.63,2843.1,1969.44,1350.27,919.264,622.842,420.635,283.454,190.73
30683.4,0.798736,0.578528,2,7,0,-30682.2,1.03664,0.195506,9.49534,0.331847,9559.73,9100.13,8515.01,7826.37,7088.84,6372.7,5738.43,5218.94,4818.72,4523.89,4313.42,4166.34,4065.03,3995.9,3949.04,3917.4,3896.1,3881.79,3872.19,3865.75,227.678,315.779,406.39,483.37,525.546,520.42,471.642,395.689,311.834,234.245,169.87,120.129,83.475,57.3077,39.0199,26.4198,17.8211,11.9904,8.05364,5.40322,212.59,584.092,1078.6,1690.26,2385.61,3106.88,3789.93,4385.37,4869.45,5241.86,5516.71,5713.53,5851.5,5946.79,6011.94,6056.18,6086.08,6106.22,6119.75,6128.84,5818.81,7980.62,10525.6,12918.1,14567.1,14997.7,14119.5,12259.5,9944.16,7642.53,5638.79,4038.28,2831.41,1956.05,1337.6,908.343,613.935,413.626,278.074,186.675
30683.5,0.998423,0.578528,3,7,0,-30682.7,1.05936,0.191595,9.49289,0.345583,9559.69,9102.55,8519.02,7830.68,7092.12,6374.09,5737.77,5216.55,4815.1,4519.48,4308.52,4161.17,4059.7,3990.48,3943.57,3911.9,3890.59,3876.27,3866.66,3860.22,229.681,319.223,412.078,491.641,536.075,532.176,483.279,406.088,320.398,240.875,174.775,123.643,85.9359,59.0046,40.1777,27.2041,18.3497,12.3456,8.29177,5.56263,210.629,578.225,1068.9,1677.68,2371.81,3093.73,3778.95,4377.36,4864.51,5239.65,5516.7,5715.19,5854.37,5950.51,6016.26,6060.89,6091.06,6111.38,6125.04,6134.21,5653.47,7774.45,10276.6,12637.8,14274.4,14713.4,13861.1,12038.3,9764.67,7503.4,5534.95,3963.04,2778.08,1918.87,1311.97,890.819,602.018,405.554,272.62,182.996
30683.7,0.781565,0.578528,3,7,0,-30680.5,0.955283,0.208792,10.6273,0.325217,9584.8,9143.9,8581.77,7918.25,7204.16,6506.33,5883.82,5370.3,4972.11,4677.18,4465.71,4317.43,4215.01,4145,4097.45,4065.32,4043.66,4029.09,4019.31,4012.75,207.613,287.255,369.287,439.267,478.161,474.477,431.101,362.628,286.476,215.651,156.664,110.954,77.1945,53.052,36.1557,24.5008,16.5392,11.1359,7.48481,5.0249,207.586,568.844,1048.94,1642.49,2317.68,3019.19,3685.08,4267.07,4741.41,5107.17,5377.63,5571.62,5707.79,5801.95,5866.39,5910.18,5939.8,5959.77,5973.2,5982.23,6034.35,8275.53,10904,13384.5,15113.9,15598.5,14730.6,12832.5,10442,8047.71,5951.88,4270.88,2999.32,2074.81,1420.41,965.51,653.133,440.38,296.276,199.032
30682.6,0.658065,0.578528,3,7,0,-30678.5,1.06983,0.194509,10.4711,0.385541,9575.46,9135.36,8571.28,7903.78,7185.45,6485.31,5863.56,5353.52,4960.3,4670.6,4463.86,4319.47,4220.09,4152.34,4106.45,4075.5,4054.69,4040.72,4031.35,4025.08,218.628,303.8,393.176,470.24,513.815,510.895,464.443,390.473,308.115,231.592,167.963,118.75,82.4751,56.5829,38.496,26.0426,17.5506,11.7973,7.91636,5.30597,205.908,560.842,1035.54,1625.98,2300.74,3003.8,3672,4256,4731.59,5097.8,5368.18,5561.77,5697.43,5791.08,5855.05,5898.45,5927.76,5947.49,5960.73,5969.62,5356.35,7399.39,9787.34,12034.1,13578,13968.5,13125.1,11365.4,9191.25,7042.96,5182.33,3702.52,2590.62,1786.5,1219.74,827.147,558.339,375.722,252.307,169.193
30680.5,0.923251,0.578528,3,7,0,-30679.9,0.975181,0.199889,10.5677,0.337387,9583.45,9137.1,8558.29,7866,7115.08,6380.12,5727.29,5193.43,4784.12,4484.7,4272.69,4125.84,4025.6,3957.83,3912.31,3881.87,3861.56,3848.03,3839.04,3833.06,213.353,300.788,393.695,475.333,522.79,521.324,473.533,396.531,310.938,231.92,166.785,116.889,80.4694,54.7265,36.9136,24.7613,16.5483,11.0321,7.34266,4.88172,203.194,562.11,1048.01,1658.67,2362.13,3098.56,3799.18,4410.04,4904.94,5283.38,5560.53,5757.27,5893.93,5987.44,6050.77,6093.37,6121.9,6140.94,6153.62,6162.05,5927.12,8283.86,11110.4,13844.5,15803.8,16403.3,15497.4,13446.2,10861.9,8293.55,6070.07,4308.59,2992.89,2048.1,1387.33,933.274,624.919,417.149,277.88,184.852
30683.9,0.824533,0.578528,3,7,0,-30677.8,1.00165,0.197405,11.3635,0.382123,9596.4,9167.59,8608.63,7936.72,7204.14,6483.56,5840.67,5313.02,4907.31,4609.85,4398.87,4252.53,4152.52,4084.85,4039.35,4008.89,3988.56,3975.02,3966,3960.01,206.88,292.024,384.002,466.095,515.518,516.935,471.963,396.995,312.474,233.78,168.535,118.347,81.603,55.57,37.5241,25.195,16.8527,11.2441,7.48933,4.9828,196.724,540.391,1007.37,1597.18,2280.34,2999.51,3687.36,4289.98,4780.22,5156.37,5432.6,5629.13,5765.88,5859.58,5923.13,5965.91,5994.59,6013.74,6026.51,6035.01,5511.12,7738.97,10402,12987.2,14848.9,15429.3,14586,12658.1,10225.5,7807.58,5714.83,4057.24,2819.2,1930.05,1308.02,880.405,589.864,393.989,262.617,174.81
30684.8,0.983187,0.578528,3,7,0,-30683.3,1.0287,0.197366,9.8885,0.341708,9567.59,9115.54,8538.95,7859.09,7129.53,6419.74,5789.97,5273.4,4874.98,4581.26,4371.46,4224.82,4123.8,4054.88,4008.16,3976.63,3955.4,3941.15,3931.58,3925.17,222.236,308.275,397.22,473.112,515.115,510.759,463.4,389.106,306.826,230.565,167.229,118.264,82.1717,56.404,38.3966,25.9915,17.5275,11.7896,7.91653,5.30968,210.172,576.181,1063.83,1667.79,2355.36,3069.5,3746.63,4337.49,4818.19,5188.18,5461.31,5656.91,5794.03,5888.72,5953.44,5997.38,6027.07,6047.06,6060.5,6069.52,5753.12,7903.94,10431.1,12809.3,14451,14882.2,14011.8,12164.5,9864.44,7578.58,5589.41,4001.31,2804.37,1936.64,1323.85,898.689,607.205,408.958,274.848,184.451
30684.7,0.98098,0.578528,3,7,0,-30683.5,0.998024,0.203338,11.1322,0.365647,9588.66,9152.97,8591.75,7924.54,7203.77,6499.43,5873.23,5359.67,4964.3,4673.71,4466.95,4323.05,4224.38,4157.38,4112.19,4081.83,4061.51,4047.92,4038.85,4032.8,207.724,289.965,376.622,451.69,494.298,491.488,446.115,374.002,294.007,220.028,158.838,111.768,77.2587,52.757,35.7284,24.0614,16.1435,10.804,7.21835,4.81733,203.614,557.06,1031.62,1623.77,2301.94,3009.09,3680.66,4266.33,4741.7,5106.26,5374.21,5565.18,5698.36,5789.86,5852.08,5894.1,5922.35,5941.28,5953.94,5962.39,5661.92,7859.7,10444.9,12898.2,14604.4,15059.3,14162.7,12257,9894.31,7560.54,5543.85,3945.33,2749.03,1887.61,1283.19,866.383,582.287,390.146,260.867,174.186
30684.4,0.954217,0.578528,2,3,0,-30683.7,0.985142,0.206561,11.2414,0.361452,9591.37,9159.5,8605.9,7950.02,7242.6,6550.9,5934.45,5427,5034.6,4744.85,4537.77,4393.02,4293.36,4225.43,4179.43,4148.43,4127.6,4113.63,4104.27,4098.01,204.579,283.921,366.821,438.129,478.27,475.234,431.791,362.814,286.092,214.861,155.683,109.957,76.2872,52.2812,35.5307,24.0105,16.1637,10.8534,7.27518,4.87103,204.049,556.582,1027.28,1611.85,2279.13,2973.86,3633.76,4210.19,4679.31,5040.29,5306.55,5497.02,5630.36,5722.29,5785.04,5827.56,5856.23,5875.52,5888.45,5897.12,5700.74,7867.34,10399.6,12788,14440.4,14876.3,14001.3,12143.3,9832.73,7540.61,5550.46,3965.34,2773.53,1911.51,1304.12,883.614,595.905,400.612,268.752,180.038
30684.8,1,0.578528,3,7,0,-30684.2,1.02423,0.194384,10.0415,0.350273,9575.19,9132.06,8564.36,7891.5,7165.2,6454.37,5820.2,5297.55,4892.88,4593.62,4379.34,4229.26,4125.69,4054.91,4006.87,3974.4,3952.52,3937.8,3927.92,3921.28,219.859,305.886,395.933,474.224,519.604,518.609,473.501,399.851,316.839,239.057,173.967,123.368,85.9154,59.0894,40.2937,27.3177,18.448,12.4253,8.3539,5.6099,204.947,562.058,1039.7,1634.27,2315.19,3027.02,3706.3,4302.6,4790.28,5167.32,5446.69,5647.37,5788.4,5886,5952.84,5998.28,6029.03,6049.77,6063.73,6073.11,5648.11,7782,10307.7,12715.3,14420.2,14933,14136.1,12333.7,10045.4,7746.26,5730.84,4113.24,2889.19,1999.01,1368.79,930.613,629.658,424.642,285.75,192.002
30680.2,0.684418,0.578528,2,3,0,-30680,1.01863,0.188847,10.5701,0.371337,9587.72,9151.86,8581.99,7894.63,7142.94,6401.9,5739.93,5196.35,4778.42,4472.07,4254.83,4104.15,4001.16,3931.45,3884.57,3853.16,3832.19,3818.2,3808.89,3802.69,216.557,307.26,405.943,495.259,550.657,554.936,508.914,429.686,339.244,254.437,183.796,129.276,89.2619,60.8583,41.1387,27.6488,18.5107,12.3608,8.23993,5.48658,195.722,540.883,1012.07,1610.11,2306.41,3043.16,3751.16,4373.96,4882.34,5273.49,5561.38,5766.58,5909.57,6007.69,6074.29,6119.19,6149.3,6169.44,6182.87,6191.82,5512.09,7757.9,10479.1,13157.3,15134.2,15820.5,15040,13117,10640.4,8152.17,5983.47,4257.38,2963.58,2031.93,1378.81,929.082,623.1,416.571,277.91,185.144
30684.8,0.929286,0.578528,2,3,0,-30679.2,1.00778,0.199096,10.5663,0.354342,9580.61,9137.32,8566.29,7887.33,7154.01,6437.8,5801.57,5280.29,4879.35,4584.91,4375.54,4229.89,4130.04,4062.25,4016.52,3985.81,3965.23,3951.48,3942.3,3936.18,214.493,299.988,390.037,468.244,512.885,510.372,463.552,388.816,305.774,228.909,165.295,116.341,80.4388,54.9407,37.2153,25.068,16.8223,11.2605,7.52489,5.02289,204.895,562.691,1043.67,1644.43,2333.1,3051.83,3734.88,4330.89,4814.87,5186.18,5459.16,5653.77,5789.52,5882.81,5946.26,5989.13,6017.94,6037.26,6050.17,6058.8,5714.73,7932.73,10558.2,13061.2,14817,15308,14422.9,12502.8,10107,7732.11,5674.99,4041.67,2817.83,1935.78,1316.44,889.131,597.748,400.608,267.926,178.939
30683.6,0.955626,0.578528,3,7,0,-30682.2,1.03732,0.191549,11.1717,0.402749,9596.43,9175.04,8627.3,7969.47,7251.13,6541.78,5905.22,5379.1,4971.53,4670.46,4455.35,4305.07,4201.67,4131.24,4083.57,4051.46,4029.89,4015.43,4005.75,3999.27,209.348,294.19,386.026,468.609,519.707,523.858,481.725,408.613,324.484,244.924,178.085,126.073,87.6008,60.0914,40.8612,27.6207,18.596,12.4865,8.36908,5.60262,194.219,530.774,986.678,1561.92,2229.16,2934.37,3613.06,4212.29,4703.98,5084.61,5366.57,5568.85,5710.73,5808.67,5875.57,5920.92,5951.51,5972.08,5985.88,5995.13,5238.21,7322.86,9807.58,12222.3,13978.7,14562.9,13831,12077.2,9825.77,7559.24,5575.49,3988.21,2791.56,1924.69,1313.33,889.874,600.082,403.366,270.553,181.208
30683.1,0.920818,0.578528,3,7,0,-30681.9,1.00981,0.201408,9.54045,0.319905,9563.93,9111.19,8541.26,7875.76,7165.49,6474.95,5860,5352.08,4956.81,4662.53,4450.24,4300.39,4196.17,4124.42,4075.34,4041.93,4019.25,4003.89,3993.5,3986.48,222.007,304.016,386.61,455.647,492.734,487.306,442.734,373.446,296.459,224.561,164.286,117.217,82.1704,56.9002,39.0704,26.6732,18.1383,12.3016,8.32807,5.63114,214.06,584.792,1072.13,1668.59,2341.78,3037.75,3697.26,4274.48,4746.73,5112.91,5385.47,5582.39,5721.66,5818.68,5885.59,5931.4,5962.61,5983.81,5998.17,6007.89,5922.69,8013.53,10444.7,12700.9,14240.9,14638.1,13812.3,12057.8,9854.76,7640.63,5690.15,4113.56,2911,2029.23,1399.83,958.711,653.367,443.78,300.738,203.487
30684.7,0.996823,0.578528,3,7,0,-30682.5,1.0349,0.19191,10.1282,0.361519,9577.83,9138.84,8575,7904.94,7179.85,6468.61,5832.93,5308.37,4901.85,4601.05,4385.57,4234.6,4130.39,4059.16,4010.8,3978.11,3956.07,3941.25,3931.29,3924.61,219.646,306.138,397.359,477.378,524.683,525.225,480.804,406.916,323.013,244.057,177.799,126.191,87.9392,60.5129,41.282,27.9979,18.9132,12.7422,8.56919,5.75588,202.528,555.019,1027.64,1617.68,2295.47,3006.17,3686.26,4284.71,4775.14,5154.9,5436.63,5639.21,5781.67,5880.32,5947.92,5993.89,6025.01,6046.01,6060.14,6069.64,5526.73,7632.54,10130.8,12524.1,14233.1,14767.3,14001.5,12231.6,9971.78,7695.07,5696.16,4090.19,2874.07,1989.19,1362.46,926.553,627.067,422.996,284.707,191.344
30684,0.87376,0.578528,2,7,0,-30682.8,0.987263,0.205576,10.3638,0.334977,9579.01,9138.07,8579.19,7922.82,7218.96,6532.36,5919.85,5413.79,5020.33,4727.93,4517.48,4369.34,4266.62,4196.11,4148.05,4115.43,4093.37,4078.47,4068.43,4061.66,211.737,291.143,372.282,440.899,478.562,474.356,431.277,363.546,288.107,217.702,158.804,112.945,78.9131,54.4601,37.268,25.3566,17.185,11.6161,7.83779,5.2821,209.257,570.788,1048.52,1636.28,2302.48,2993.28,3648.87,4222.66,4691.56,5054.37,5323.72,5517.71,5654.47,5749.43,5814.68,5859.21,5889.45,5909.91,5923.73,5933.05,5861.53,7987.55,10460.6,12770.1,14357.1,14775.1,13936.3,12145.1,9899.07,7649.24,5675.54,4087.35,2881.42,2001.06,1375.32,938.545,637.376,431.424,291.37,196.486
30683.4,0.969093,0.578528,3,7,0,-30682.6,1.01267,0.198129,9.94199,0.334509,9568.88,9114.02,8531.13,7841.38,7099.67,6377.89,5738.41,5215.32,4813.28,4518.05,4308.02,4161.8,4061.46,3993.26,3947.2,3916.23,3895.46,3881.56,3872.26,3866.05,221.545,309.015,399.988,478.064,521.533,517.266,468.694,392.555,308.513,230.955,166.847,117.522,81.335,55.6146,37.7169,25.4376,17.0921,11.4559,7.66546,5.12343,209.57,576.964,1068.88,1680.56,2378.8,3104.84,3792.89,4392.12,4878.2,5251,5525.13,5720.68,5857.2,5951.12,6015.08,6058.33,6087.45,6106.99,6120.07,6128.83,5865.29,8100.91,10746.3,13254.6,15001.4,15475.6,14572.9,12636.5,10224.2,7831.8,5756.67,4106.22,2867.31,1972.79,1343.62,908.807,611.845,410.627,275.004,183.915
30684.5,0.996012,0.578528,2,3,0,-30683.2,1.00912,0.200289,10.4558,0.35377,9581.65,9145.65,8590.1,7934.46,7228.51,6537.84,5920.62,5410.37,5013.73,4719.17,4507.39,4358.46,4255.31,4184.58,4136.42,4103.77,4081.7,4066.81,4056.79,4050.04,212.88,294.017,378.127,450.401,491.473,489.347,446.457,377.264,299.44,226.45,165.23,117.502,82.0652,56.6034,38.7082,26.3165,17.8211,12.0359,8.11407,5.46351,205.473,560.33,1031.78,1615.14,2280.02,2972.82,3632.92,4212.36,4686.83,5054.38,5327.38,5524.04,5662.62,5758.81,5824.87,5869.92,5900.48,5921.15,5935.1,5944.49,5650.04,7739.07,10182.3,12484.7,14089.3,14541.1,13741.2,11986.2,9771.42,7548.13,5596.93,4027.43,2836.6,1968.08,1351.37,921.321,625.091,422.714,285.223,192.164
30683.8,0.84807,0.578528,2,7,0,-30681.6,1.02384,0.193406,10.0074,0.348209,9573.68,9126.45,8551.01,7866.9,7127.55,6404.5,5761.02,5232.69,4825.4,4525.58,4311.87,4162.83,4060.41,3990.69,3943.54,3911.8,3890.48,3876.19,3866.63,3860.24,221.457,309.761,402.762,483.996,531.2,530.135,483.212,406.881,321.245,241.417,174.965,123.571,85.7147,58.7239,39.8944,26.9483,18.1335,12.1706,8.15437,5.45716,204.862,563.793,1046.23,1649.11,2341.25,3065.37,3755.76,4360.43,4853.36,5233,5513.16,5713.59,5853.88,5950.59,6016.56,6061.25,6091.39,6111.63,6125.21,6134.31,5689.15,7880.17,10488.7,12988.9,14766.6,15303.9,14475.4,12602.7,10232.9,7862.3,5794.1,4142.19,2898.09,1997.46,1362.58,922.997,622.263,418.176,280.421,187.774
30682.8,0.935229,0.578528,3,7,0,-30681.9,1.02639,0.20208,10.1494,0.348394,9572.24,9129.46,8570.33,7916.13,7217.04,6537.01,5931.54,5431.8,5043.32,4754.49,4546.43,4399.79,4297.96,4227.96,4180.17,4147.68,4125.66,4110.77,4100.72,4093.93,216.551,296.64,378.096,446.432,483.328,478.207,434.363,366.105,290.304,219.6,160.415,114.276,79.9803,55.2945,37.9068,25.8375,17.5422,11.8786,8.02915,5.42059,211.211,573.898,1051.58,1637.43,2299.63,2984.78,3634.1,4202.1,4666.37,5025.91,5293.16,5485.94,5622.06,5716.74,5781.93,5826.49,5856.8,5877.35,5891.26,5900.65,5674.49,7707,10054.1,12224.1,13689.6,14039.5,13206.6,11488.1,9354.52,7227.04,5364.53,3866.75,2729.15,1897.98,1306.48,893.015,607.471,411.883,278.651,188.234
30683.2,0.999907,0.578528,3,7,0,-30681.7,0.991196,0.198232,10.7318,0.358348,9591.2,9163.03,8613.08,7958.76,7248.8,6549.67,5921.86,5401.23,4995.89,4694.74,4478.28,4326.19,4220.96,4148.9,4099.89,4066.72,4044.33,4029.25,4019.1,4012.29,209.216,290.988,377.235,453.081,498.355,499.688,458.444,388.95,309.506,234.38,171.094,121.649,84.908,58.5101,39.9674,27.1389,18.3538,12.3787,8.33354,5.60334,199.581,545.978,1009.68,1588.16,2252.85,2950.65,3619.7,4209.82,4694.6,5070.88,5350.63,5552.16,5694.13,5792.59,5860.14,5906.14,5937.32,5958.37,5972.56,5982.11,5620.28,7752.14,10276.1,12698.7,14440.8,15006.7,14261.1,12491.4,10211.1,7899.79,5861.09,4217.09,2968.47,2057.74,1411.38,961.052,651.189,439.762,296.312,199.352
30679.2,0.912654,0.578528,3,7,0,-30678.2,0.987428,0.206172,12.5675,0.404073,9607.51,9185.17,8632.39,7966.89,7241.87,6530.88,5899.56,5384.42,4990.82,4704.1,4502.03,4362.77,4268.19,4204.59,4162.09,4133.81,4115.04,4102.61,4094.39,4088.95,196.287,277.742,366.035,444.248,490.01,488.792,443.103,369.668,288.469,213.987,153.008,106.612,72.9732,49.3476,33.1006,22.0823,14.6785,9.73363,6.44434,4.26211,196.205,537.091,1001.58,1588.86,2268.12,2980.33,3657.33,4245.91,4720.71,5081.92,5344.96,5530.62,5658.83,5746.06,5804.81,5844.11,5870.28,5887.66,5899.17,5906.79,5475.38,7736.47,10418.2,12999.5,14811.7,15295.7,14339.7,12325.6,9857.6,7453.01,5404.73,3803.96,2622.02,1781.65,1198.95,801.597,533.61,354.191,234.649,155.257
30679.6,1,0.578528,2,3,0,-30678.3,0.970519,0.208975,12.8815,0.404492,9613.81,9198.78,8656.92,8005.17,7294.44,6595.5,5972.23,5461.08,5068.5,4781.09,4577.6,4436.77,4340.76,4275.97,4232.52,4203.53,4184.22,4171.4,4162.9,4157.26,191.62,270.073,354.887,430.041,474.367,473.975,430.934,360.859,282.745,210.605,151.188,105.742,72.6356,49.2852,33.1653,22.1941,14.7972,9.84128,6.53446,4.33406,194.569,531.145,988.197,1564.79,2231.19,2930.53,3596.84,4178.06,4648.76,5008.31,5271.21,5457.49,5586.6,5674.75,5734.31,5774.28,5800.98,5818.76,5830.57,5838.41,5479.34,7712.72,10352.6,12891.2,14680.9,15177,14263.3,12301.6,9876.78,7497.81,5458.92,3856.8,2668.08,1819.18,1228.22,823.745,550.022,366.169,243.291,161.436
30684.1,1,0.578528,3,7,0,-30678.8,1.07763,0.188027,9.61325,0.363739,9564.31,9115.59,8541.64,7862.78,7131.87,6418.51,5783.74,5261.78,4858.31,4560.25,4346.93,4197.52,4094.38,4023.86,3975.95,3943.54,3921.67,3906.96,3897.06,3890.41,228.867,318.181,411.652,492.739,539.517,538.17,491.204,414.814,328.821,248.264,180.828,128.365,89.4948,61.6224,42.0706,28.5563,19.3073,13.0195,8.76379,5.89209,206.821,566.227,1046.71,1644.49,2328.61,3043.32,3725.05,4323.41,4812.87,5191.49,5472.24,5674.11,5816.13,5914.52,5981.98,6027.91,6059.02,6080.03,6094.18,6103.7,5445.11,7496.09,9918.32,12216.8,13829.9,14294.4,13507.7,11768.8,9576.42,7381.43,5461.01,3921.04,2755.94,1908.39,1307.98,890.191,602.962,407.093,274.253,184.489
30684.9,0.876779,0.578528,2,3,0,-30682.8,1.05339,0.193034,9.98074,0.362048,9570.78,9126.15,8557.88,7886.24,7163.4,6457.89,5829.9,5313.22,4913.6,4618.24,4406.79,4258.68,4156.44,4086.54,4039.07,4006.97,3985.33,3970.76,3960.97,3954.4,222.505,308.774,398.781,476.469,520.779,518.62,472.659,398.631,315.63,238.065,173.243,122.881,85.6082,58.9059,40.19,27.2631,18.4221,12.4154,8.35246,5.61244,206.719,565.081,1043.34,1637.29,2315.83,3023.49,3697.44,4288.15,4770.77,5143.7,5419.96,5618.44,5757.96,5854.55,5920.74,5965.76,5996.25,6016.82,6030.67,6039.99,5516.23,7588.04,10023.9,12326.4,13931.1,14377.1,13567.3,11806.6,9596.97,7390.32,5462.96,3919.4,2752.82,1904.95,1304.79,887.478,600.771,405.381,272.946,183.508
30683.6,0.718599,0.578528,3,7,0,-30681.7,1.00278,0.199596,10.4402,0.352073,9583.81,9150.52,8598.32,7946.03,7242.52,6552.68,5934.62,5422.3,5023.04,4725.84,4511.7,4360.83,4256.15,4184.26,4135.22,4101.93,4079.4,4064.18,4053.92,4047,212.194,293.024,376.952,449.441,491.255,490.242,448.447,379.983,302.402,229.258,167.659,119.476,83.601,57.7629,39.5652,26.9404,18.2704,12.3569,8.34202,5.62465,203.998,556.46,1024.73,1604.52,2266.22,2957.07,3616.93,4197.72,4674.56,5044.91,5320.65,5519.69,5660.25,5757.98,5825.21,5871.13,5902.33,5923.46,5937.74,5947.37,5651.09,7735.09,10178.4,12490.2,14117.3,14602,13835,12102.1,9893.65,7662.92,5695.95,4107.8,2899.03,2015.1,1386,946.441,643.104,435.528,294.283,198.542
30683.4,0.98803,0.578528,3,7,0,-30682.4,1.07104,0.189132,9.67886,0.360358,9563.64,9110.89,8529.97,7841.68,7100.63,6378.65,5738.3,5213.95,4810.52,4513.89,4302.57,4155.22,4053.92,3984.94,3938.26,3906.8,3885.67,3871.49,3861.98,3855.62,228.8,319.351,414.393,496.814,543.947,541.646,492.826,414.481,327.046,245.749,178.152,125.888,87.3834,59.916,40.7403,27.5452,18.5528,12.464,8.35909,5.59963,207.558,569.754,1055.64,1661.51,2355.43,3079.71,3768.87,4371.56,4862.44,5240.36,5519.28,5718.9,5858.7,5955.14,6021,6065.65,6095.78,6116.05,6129.66,6138.78,5516.94,7627.81,10127.6,12503.5,14166.2,14630.6,13794.4,11978.3,9707.25,7449.24,5486.3,3921.61,2744.38,1892.42,1291.78,875.707,590.881,397.442,266.764,178.798
30685.4,0.991532,0.578528,2,7,0,-30683.1,1.00528,0.200916,10.5187,0.351121,9580.31,9138.97,8573.83,7904.9,7184.24,6480.57,5854.32,5339.47,4941.78,4648.34,4438.7,4292.19,4191.3,4122.51,4075.92,4044.5,4023.37,4009.2,3999.69,3993.33,213.51,296.666,383.366,457.991,500.087,497.08,451.828,379.841,299.692,225.219,163.299,115.418,80.133,54.9563,37.3755,25.2752,17.0271,11.4411,7.67449,5.14194,206.183,564.366,1042.8,1637.11,2315.67,3022.35,3693.85,4280.69,4758.53,5126.44,5398,5592.4,5728.57,5822.53,5886.71,5930.23,5959.6,5979.36,5992.63,6001.53,5724.12,7891.56,10438.8,12848,14524.5,14982.5,14121.3,12265.5,9945.94,7637.81,5629.05,4026.08,2818.93,1944.65,1327.9,900.465,607.746,408.881,274.501,184.021
30685.2,0.978386,0.578528,3,7,0,-30684.9,1.00735,0.200016,10.9268,0.367332,9587.4,9152.49,8592.18,7925.52,7204.35,6498.36,5869.39,5352.47,4953.69,4660.01,4450.66,4304.7,4204.44,4136.24,4090.17,4059.17,4038.37,4024.45,4015.14,4008.92,210.1,293.336,381.261,457.89,502.131,500.6,455.742,383.249,302.177,226.777,164.132,115.766,80.1971,54.8744,37.2332,25.1203,16.8834,11.3183,7.57454,5.0633,202.502,554.179,1026.56,1616.59,2293.51,3001.04,3674.87,4264.28,4744.14,5113.21,5385.2,5579.53,5715.36,5808.88,5872.6,5915.71,5944.75,5964.23,5977.29,5986.02,5602.08,7772.32,10332.6,12772.5,14486.4,14971.5,14117.5,12252.8,9919.13,7600.27,5587.27,3985.68,2783.26,1915.04,1304.34,882.284,594.021,398.688,267.024,178.59
