# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sir_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = sir.data.R
# init = 2 (Default)
# random
#   seed = 5069125
# output
#   file = 3.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta,gamma,xi,delta,y.1.1,y.2.1,y.3.1,y.4.1,y.5.1,y.6.1,y.7.1,y.8.1,y.9.1,y.10.1,y.11.1,y.12.1,y.13.1,y.14.1,y.15.1,y.16.1,y.17.1,y.18.1,y.19.1,y.20.1,y.1.2,y.2.2,y.3.2,y.4.2,y.5.2,y.6.2,y.7.2,y.8.2,y.9.2,y.10.2,y.11.2,y.12.2,y.13.2,y.14.2,y.15.2,y.16.2,y.17.2,y.18.2,y.19.2,y.20.2,y.1.3,y.2.3,y.3.3,y.4.3,y.5.3,y.6.3,y.7.3,y.8.3,y.9.3,y.10.3,y.11.3,y.12.3,y.13.3,y.14.3,y.15.3,y.16.3,y.17.3,y.18.3,y.19.3,y.20.3,y.1.4,y.2.4,y.3.4,y.4.4,y.5.4,y.6.4,y.7.4,y.8.4,y.9.4,y.10.4,y.11.4,y.12.4,y.13.4,y.14.4,y.15.4,y.16.4,y.17.4,y.18.4,y.19.4,y.20.4
30684.6,1,0.340253,2,3,0,-30683.1,1.00783,0.203006,10.8425,0.36009,9582.43,9141.47,8575.47,7904.95,7182.97,6479.37,5855.08,5343.71,4950.24,4661.06,4455.25,4311.93,4213.59,4146.76,4101.65,4071.32,4050.99,4037.39,4028.31,4022.24,211.117,293.912,380.487,454.8,496.159,492.058,445.773,373.257,293.242,219.429,158.442,111.542,77.1514,52.7223,35.7334,24.0848,16.1731,10.8331,7.24419,4.83883,206.45,564.622,1044.04,1640.25,2320.87,3028.57,3699.15,4283.03,4756.51,5119.51,5386.31,5576.53,5709.26,5800.52,5862.62,5904.59,5932.83,5951.77,5964.45,5972.92,5690.61,7873.89,10433,12845.7,14505.6,14924.1,14012.9,12115.8,9776.58,7471.08,5480.36,3902.47,2721.15,1869.97,1272.27,859.762,578.349,387.851,259.564,173.47
30684.7,0.979108,0.455883,3,15,0,-30683.8,1.05803,0.190606,10.2949,0.378134,9577.21,9137.44,8570.41,7895.24,7164.54,6449.12,5811.87,5288.27,4884.4,4586.96,4374.83,4226.83,4125.05,4055.75,4008.85,3977.26,3956.03,3941.79,3932.26,3925.88,220.392,308.285,401.64,483.67,531.969,531.985,485.818,409.778,324.028,243.837,176.928,125.088,86.8475,59.5496,40.4863,27.3676,18.4281,12.3763,8.29739,5.55628,202.403,554.279,1027.95,1621.09,2303.49,3018.89,3702.32,4301.95,4791.57,5169.21,5448.24,5648.09,5788.1,5884.7,5950.66,5995.38,6025.54,6045.83,6059.44,6068.56,5398.38,7495.56,9981.61,12361.7,14048.3,14548.2,13746.4,11955.2,9697.99,7446.03,5485.01,3920.58,2743.2,1891.11,1290.48,874.521,589.864,396.606,266.1,178.283
30684.1,0.988749,0.592126,3,7,0,-30683.5,0.99599,0.205215,9.85499,0.318873,9566.23,9110.04,8532.73,7856.61,7134.76,6434.6,5813.93,5304.41,4910.62,4619.54,4411.04,4264.88,4163.92,4094.85,4047.91,4016.15,3994.73,3980.3,3970.6,3964.09,218.933,301.503,385.145,454.98,491.869,485.034,438.422,367.368,289.474,217.585,157.968,111.876,77.8686,53.5533,36.5304,24.7803,16.7466,11.2887,7.59659,5.10617,214.835,588.453,1082.13,1688.41,2373.37,3080.37,3747.64,4328.23,4799.91,5162.88,5430.99,5623.24,5758.21,5851.6,5915.56,5959.07,5988.52,6008.41,6021.8,6030.81,6025.96,8213.3,10760.8,13128.2,14733.1,15118.9,14209.5,12333.8,10011.6,7705.16,5695.2,4086.78,2871.32,1987.73,1362.06,926.822,627.671,423.711,285.407,191.966
30684.1,0.200015,0.778599,2,5,0,-30677.2,0.99599,0.205215,9.85499,0.318873,9566.23,9110.04,8532.73,7856.61,7134.76,6434.6,5813.93,5304.41,4910.62,4619.54,4411.04,4264.88,4163.92,4094.85,4047.91,4016.15,3994.73,3980.3,3970.6,3964.09,218.933,301.503,385.145,454.98,491.869,485.034,438.422,367.368,289.474,217.585,157.968,111.876,77.8686,53.5533,36.5304,24.7803,16.7466,11.2887,7.59659,5.10617,214.835,588.453,1082.13,1688.41,2373.37,3080.37,3747.64,4328.23,4799.91,5162.88,5430.99,5623.24,5758.21,5851.6,5915.56,5959.07,5988.52,6008.41,6021.8,6030.81,6025.96,8213.3,10760.8,13128.2,14733.1,15118.9,14209.5,12333.8,10011.6,7705.16,5695.2,4086.78,2871.32,1987.73,1362.06,926.822,627.671,423.711,285.407,191.966
30683.1,0.883638,0.336556,3,7,0,-30681.3,0.961798,0.210098,10.1209,0.308535,9572.74,9118.52,8542.47,7866.39,7143.13,6440.45,5816.81,5304.5,4908.49,4615.84,4406.34,4259.59,4158.31,4089.1,4042.11,4010.36,3988.97,3974.58,3964.92,3958.43,213.371,294.393,376.581,445.38,481.872,475.316,429.539,359.673,283.114,212.537,154.091,108.976,75.7432,52.0192,35.4356,24.0056,16.2017,10.9073,7.33058,4.92115,213.887,587.083,1080.95,1688.23,2375,3084.24,3753.65,4335.83,4808.39,5171.62,5439.57,5631.44,5765.95,5858.89,5922.45,5965.63,5994.83,6014.51,6027.75,6036.65,6202.31,8471.48,11121.9,13597.5,15290.8,15718.7,14792.7,12850.4,10434.1,8029.13,5931.66,4253.2,2985.41,2064.5,1413.05,960.379,649.608,437.982,294.656,197.941
30684.6,0.923079,0.381778,3,7,0,-30681.8,0.993249,0.203951,11.0312,0.361684,9589.63,9158,8605.21,7950.44,7243.87,6552.22,5934.79,5425.54,5030.94,4738.95,4529.83,4383.36,4282.31,4213.31,4166.5,4134.89,4113.61,4099.32,4089.72,4083.29,206.782,286.741,370.295,442.385,483.407,481.173,438.184,369.141,291.867,219.783,159.656,113.035,78.6013,53.9832,36.7628,24.8922,16.7893,11.2946,7.58479,5.08752,203.586,555.261,1024.49,1607.17,2272.73,2966.61,3627.02,4205.31,4677.2,5041.27,5310.52,5503.61,5639.08,5732.71,5796.74,5840.22,5869.6,5889.39,5902.69,5911.62,5657.16,7795.04,10297.1,12661.5,14307.6,14760.6,13920.6,12102.6,9825.28,7554.79,5575.18,3992.77,2799.19,1933.44,1321.85,897.417,606.388,408.429,274.503,184.226
30684.4,0.956039,0.457402,1,3,0,-30683.6,0.988267,0.205922,11.3334,0.365243,9591.38,9157.56,8599.09,7935.52,7218.96,6518.83,5896.32,5385.66,4992.41,4703.29,4497.52,4354.3,4256.08,4189.38,4144.39,4114.17,4093.94,4080.41,4071.38,4065.36,204.971,285.81,370.834,444.274,485.687,482.486,437.609,366.644,288.082,215.512,155.531,109.414,75.6167,51.6269,34.9579,23.5394,15.7913,10.567,7.05927,4.71065,203.649,556.631,1030.08,1620.21,2295.35,2998.68,3666.07,4247.69,4719.51,5081.2,5346.95,5536.29,5668.31,5758.99,5820.65,5862.29,5890.27,5909.02,5921.56,5929.93,5692.53,7897.46,10484.6,12934,14630.3,15072.4,14164.1,12250.5,9884.12,7549.78,5534.23,3937.5,2743.01,1883.15,1279.96,864.086,580.671,389.017,260.083,173.644
30683.8,0.750864,0.573339,3,7,0,-30682.4,1.02745,0.191509,10.477,0.369457,9583.28,9145.27,8577.11,7896.76,7157.04,6430.53,5782.48,5250.09,4839.99,4538.58,4324.19,4175.02,4072.74,4003.3,3956.45,3924.98,3903.89,3889.8,3880.38,3874.1,217.153,305.645,400.522,484.905,535.651,537.241,491.29,414.368,327.268,245.789,177.906,125.433,86.8354,59.3656,40.2414,27.1215,18.2085,12.1931,8.15076,5.44229,199.568,549.087,1022.37,1618.33,2307.31,3032.23,3726.23,4335.54,4832.74,5215.63,5497.9,5699.55,5840.42,5937.34,6003.31,6047.9,6077.9,6098.01,6111.47,6120.46,5517.28,7704.79,10324.1,12863.2,14696.7,15283.8,14481.2,12610.1,10228.9,7845.26,5768.74,4114.02,2871.14,1973.89,1343.15,907.597,610.402,409.228,273.774,182.896
30684.8,0.999138,0.539181,3,7,0,-30682.3,1.01672,0.201889,10.3019,0.348107,9574.75,9130.56,8565.77,7901.43,7189.19,6495.83,5879.41,5372.31,4979.86,4689.53,4481.48,4335.61,4234.83,4165.89,4119.05,4087.36,4065.99,4051.6,4041.93,4035.43,215.653,297.596,381.886,453.337,492.484,487.839,442.688,372.127,293.945,221.345,160.901,114.048,79.4228,54.6387,37.276,25.2869,17.0881,11.5178,7.74976,5.20833,209.599,571.847,1052.34,1645.23,2318.33,3016.33,3677.9,4255.56,4726.19,5089.12,5357.62,5550.35,5685.75,5779.47,5843.67,5887.35,5916.92,5936.88,5950.32,5959.36,5722.27,7832.61,10289.9,12584.8,14152.2,14543.8,13680,11877.1,9639.63,7416.26,5479.28,3930.11,2760.11,1910.04,1308.39,890.045,602.603,406.689,273.877,184.169
30684.8,0.715322,0.716528,2,3,0,-30680.2,1.01672,0.201889,10.3019,0.348107,9574.75,9130.56,8565.77,7901.43,7189.19,6495.83,5879.41,5372.31,4979.86,4689.53,4481.48,4335.61,4234.83,4165.89,4119.05,4087.36,4065.99,4051.6,4041.93,4035.43,215.653,297.596,381.886,453.337,492.484,487.839,442.688,372.127,293.945,221.345,160.901,114.048,79.4228,54.6387,37.276,25.2869,17.0881,11.5178,7.74976,5.20833,209.599,571.847,1052.34,1645.23,2318.33,3016.33,3677.9,4255.56,4726.19,5089.12,5357.62,5550.35,5685.75,5779.47,5843.67,5887.35,5916.92,5936.88,5950.32,5959.36,5722.27,7832.61,10289.9,12584.8,14152.2,14543.8,13680,11877.1,9639.63,7416.26,5479.28,3930.11,2760.11,1910.04,1308.39,890.045,602.603,406.689,273.877,184.169
30684.1,0.972115,0.641222,2,3,0,-30684,1.0337,0.200422,9.99868,0.345284,9567.09,9116.32,8544.52,7873.77,7156.86,6461.11,5844.34,5338.19,4947.22,4658.41,4451.65,4306.78,4206.75,4138.35,4091.88,4060.45,4039.25,4024.98,4015.38,4008.94,220.421,303.816,389.112,460.842,499.364,493.399,446.697,374.765,295.573,222.314,161.471,114.387,79.6273,54.7651,37.356,25.3386,17.122,11.5403,7.76486,5.2185,212.491,579.869,1066.37,1665.38,2343.78,3045.49,3708.96,4287.05,4757.2,5119.28,5386.88,5578.83,5713.62,5806.88,5870.76,5914.21,5943.63,5963.48,5976.85,5985.84,5724.02,7821.53,10258.7,12521.9,14050.7,14407.3,13523.4,11720.1,9498.52,7299.69,5388.85,3863.08,2711.99,1876.26,1285.05,874.075,591.757,399.358,268.937,180.849
30684.1,0.334422,0.819343,2,7,0,-30682,1.0337,0.200422,9.99868,0.345284,9567.09,9116.32,8544.52,7873.77,7156.86,6461.11,5844.34,5338.19,4947.22,4658.41,4451.65,4306.78,4206.75,4138.35,4091.88,4060.45,4039.25,4024.98,4015.38,4008.94,220.421,303.816,389.112,460.842,499.364,493.399,446.697,374.765,295.573,222.314,161.471,114.387,79.6273,54.7651,37.356,25.3386,17.122,11.5403,7.76486,5.2185,212.491,579.869,1066.37,1665.38,2343.78,3045.49,3708.96,4287.05,4757.2,5119.28,5386.88,5578.83,5713.62,5806.88,5870.76,5914.21,5943.63,5963.48,5976.85,5985.84,5724.02,7821.53,10258.7,12521.9,14050.7,14407.3,13523.4,11720.1,9498.52,7299.69,5388.85,3863.08,2711.99,1876.26,1285.05,874.075,591.757,399.358,268.937,180.849
30684.2,0.886994,0.433269,3,7,0,-30683,0.997237,0.199389,10.8856,0.360083,9586.89,9147.75,8578.96,7899.41,7162.7,6441.49,5800.28,5275.17,4871.86,4576.26,4366.56,4221.05,4121.54,4054.16,4008.82,3978.45,3958.15,3944.62,3935.61,3929.61,211.124,296.707,387.775,467.7,514.171,512.861,466.27,391.004,307.138,229.52,165.377,116.121,80.0874,54.5626,36.8656,24.7698,16.5805,11.0711,7.37997,4.91404,201.988,555.539,1033.26,1632.89,2323.13,3045.65,3733.45,4333.83,4821.01,5194.22,5468.06,5662.83,5798.37,5891.28,5954.31,5996.78,6025.27,6044.31,6057.01,6065.48,5698.1,7954.32,10639.2,13219.8,15049.7,15583.5,14695.8,12735.4,10281.8,7850.7,5748.67,4083.82,2839.79,1945.74,1319.76,889.068,596.18,398.548,265.882,177.134
30684.9,0.97723,0.492201,2,7,0,-30683.6,0.980485,0.206285,10.6535,0.339762,9582.96,9142.9,8581.84,7919.97,7208.36,6513.86,5895.19,5385.55,4990.85,4698.81,4489.58,4342.98,4241.78,4172.62,4125.68,4093.96,4072.59,4058.23,4048.58,4042.11,209.427,289.62,372.391,442.924,481.984,478.027,434.071,364.915,288.132,216.801,157.438,111.464,77.5266,53.2655,36.2918,24.587,16.5935,11.1699,7.50593,5.03796,207.612,567.482,1045.77,1637.11,2309.65,3008.11,3670.74,4249.53,4721.02,5084.39,5352.98,5545.56,5680.7,5774.11,5838.03,5881.45,5910.81,5930.6,5943.92,5952.85,5865.57,8047.71,10597.9,12994.6,14650,15089.3,14218.3,12359.1,10036.7,7722.14,5703.12,4087.84,2868.27,1982.79,1356.67,921.777,623.316,420.14,282.577,189.779
30684.8,0.550765,0.63263,3,7,0,-30682.4,1.03766,0.193429,9.90153,0.352748,9572.22,9128.85,8562.86,7893.95,7173.32,6468.62,5839.71,5320.76,4918.2,4619.83,4405.67,4255.3,4151.28,4080.02,4031.53,3998.68,3976.49,3961.54,3951.47,3944.69,221.752,307.4,396.581,473.729,518.149,516.81,472.044,399.127,316.863,239.617,174.804,124.276,86.7675,59.8254,40.8964,27.7936,18.8142,12.7018,8.55976,5.76143,206.027,563.749,1040.56,1632.32,2308.53,3014.57,3688.24,4280.11,4764.94,5140.56,5419.52,5620.42,5761.96,5860.16,5927.57,5973.52,6004.69,6025.76,6039.97,6049.55,5590.8,7673.55,10128.2,12455.7,14093.2,14575.1,13793.4,12042.6,9821.95,7588.31,5626.38,4047.85,2850.2,1976.88,1356.94,924.787,627.21,423.989,285.976,192.599
30683.5,0.87538,0.452421,2,7,0,-30680,0.939761,0.214073,11.8254,0.349113,9599.52,9168.03,8611.74,7949.84,7234.19,6534.31,5911.69,5400.91,5007.72,4718.88,4513.55,4370.83,4273.12,4206.88,4162.29,4132.39,4112.41,4099.09,4090.21,4084.3,197.255,275.349,357.371,428.081,467.648,463.949,420.006,351.09,275.162,205.307,147.779,103.696,71.4889,48.6933,32.8962,22.102,14.795,9.87932,6.58605,4.38579,203.225,556.618,1030.88,1622.08,2298.16,3001.74,3668.3,4248,4717.12,5075.82,5338.67,5525.47,5655.39,5744.42,5804.82,5845.51,5872.79,5891.04,5903.21,5911.32,5944.82,8259.87,10979.6,13560.2,15352.5,15824.4,14871,12855.5,10362,7903.95,5784.21,4107.7,2855.93,1956.68,1327.19,894.115,599.608,400.875,267.462,178.205
30684.2,0.98618,0.505322,2,3,0,-30683.2,0.95293,0.209969,11.5021,0.350968,9597.32,9167.36,8614.37,7957.07,7246.07,6549.38,5927.66,5415.62,5019.78,4727.74,4519.26,4373.74,4273.72,4205.65,4159.65,4128.7,4107.94,4094.04,4084.74,4078.54,200.248,278.814,361.244,432.572,473.153,470.731,427.86,359.365,283.083,212.295,153.562,108.26,74.9671,51.278,34.7824,23.4602,15.7636,10.565,7.06874,4.72411,202.431,553.829,1024.39,1610.36,2280.77,2979.89,3644.48,4225.02,4697.13,5059.97,5327.18,5518,5651.32,5743.07,5805.57,5847.84,5876.3,5895.4,5908.19,5916.74,5854.63,8105.02,10750,13263.4,15023.6,15516.4,14629.7,12700.3,10285.4,7883.94,5797.56,4136.48,2888.81,1987.65,1353.71,915.571,616.34,413.597,276.958,185.198
30685,0.669031,0.656254,2,3,0,-30683.3,1.02837,0.195707,10.2283,0.35574,9575.09,9129.66,8557.49,7878.63,7146.4,6431.55,5796.2,5274.99,4873.41,4577.86,4367.23,4220.35,4119.41,4050.71,4004.25,3972.97,3951.97,3937.9,3928.48,3922.18,219.107,305.711,396.628,475.469,520.53,518.241,471.376,396.229,312.414,234.543,169.856,119.897,83.1325,56.9373,38.6714,26.1171,17.5714,11.7917,7.89954,5.28601,205.801,564.629,1045.88,1645.91,2333.07,3050.21,3732.42,4328.78,4814.18,5187.59,5462.91,5659.75,5797.46,5892.35,5957.08,6000.91,6030.46,6050.31,6063.62,6072.54,5641.37,7805.46,10364.1,12798.1,14504.4,14984.6,14131.1,12270.7,9941.81,7625.53,5612.26,4008.27,2802.38,1930.46,1316.36,891.42,600.835,403.699,270.671,181.221
30683.7,0.705235,0.552581,2,3,0,-30682.7,1.06356,0.186446,9.76422,0.366417,9571.57,9129.36,8560.95,7884.97,7153.12,6435.13,5793.48,5264.11,4853.97,4550.52,4333.15,4180.81,4075.6,4003.65,3954.77,3921.7,3899.4,3884.38,3874.28,3867.5,226.048,315.541,410.27,493.817,543.821,545.457,500.273,424.151,337.251,255.203,186.179,132.309,92.3127,63.5937,43.4298,29.4845,19.937,13.4448,9.05018,6.08457,202.382,555.095,1028.78,1621.21,2303.06,3019.42,3706.25,4311.74,4808.78,5194.27,5480.67,5686.89,5832.09,5932.75,6001.8,6048.81,6080.67,6102.18,6116.67,6126.42,5420.14,7490.51,9956.06,12326.5,14029.9,14578.3,13842.1,12108.7,9884.24,7636.83,5659.66,4068.54,2861.95,1982.87,1359.5,925.455,626.926,423.299,285.176,191.836
30681.9,0.904503,0.489136,2,3,0,-30681.1,1.09451,0.180539,9.60737,0.380332,9569.19,9126.85,8555.49,7873.17,7132.15,6403.91,5752.87,5216.14,4800.86,4494.1,4274.68,4121.13,4015.22,3942.86,3893.74,3860.54,3838.16,3823.1,3812.99,3806.19,230.691,323.621,423.164,512.117,566.701,570.628,524.863,445.851,354.912,268.724,196.081,139.338,97.1954,66.9352,45.6936,31.0077,20.9572,14.126,9.50404,6.38652,200.122,549.525,1021.34,1614.71,2301.15,3025.46,3722.27,4338.01,4844.23,5237.18,5529.24,5739.53,5887.59,5990.2,6060.56,6108.45,6140.88,6162.77,6177.51,6187.42,5254.58,7299.13,9750.03,12127.3,13857.6,14442.1,13739.4,12031.1,9824.14,7589.51,5622.5,4039.81,2840.16,1966.66,1347.62,916.853,620.759,418.909,282.069,189.646
30684.5,0.868144,0.56762,2,3,0,-30680.1,0.97519,0.204146,11.3334,0.36052,9594.16,9160.72,8599.48,7928.96,7201.66,6488.89,5854.28,5333.73,4933.32,4639.47,4430.79,4285.87,4186.71,4119.54,4074.34,4044.05,4023.81,4010.31,4001.32,3995.34,204.828,287.401,375.162,452.034,496.578,495.079,449.996,377.324,296.39,221.494,159.599,112.066,77.2917,52.658,35.5786,23.9048,16.0013,10.6841,7.12191,4.74211,201.014,551.883,1025.36,1619,2301.76,3016.03,3695.73,4288.94,4770.29,5139.04,5409.61,5602.07,5735.99,5827.8,5890.08,5932.05,5960.19,5979.01,5991.56,5999.92,5746.23,8016.69,10709.4,13292.4,15119.1,15646,14749.3,12779.3,10316.5,7877.03,5767.97,4097.55,2849.35,1952.28,1324.18,892.038,598.162,399.866,266.757,177.713
30683.4,0.954812,0.626642,2,3,0,-30683.1,0.983068,0.202365,11.816,0.385785,9604.6,9185.83,8642.9,7992.52,7283.91,6585.36,5959.19,5442,5041.55,4745.89,4534.78,4387.45,4286.2,4217.32,4170.78,4139.48,4118.48,4104.44,4095.05,4088.78,199.748,279.799,365.617,441.764,487.507,488.951,447.477,377.887,298.885,224.795,162.926,115.01,79.7046,54.543,37.0048,24.9603,16.7704,11.2383,7.51783,5.02314,195.647,534.375,991.487,1565.72,2228.58,2925.69,3593.34,4180.11,4659.57,5029.32,5302.29,5497.54,5634.1,5728.14,5792.22,5835.56,5864.75,5884.33,5897.44,5906.2,5495.18,7663.38,10230.7,12705,14478.2,15029.5,14225.9,12383.1,10045.4,7707.27,5670.25,4046.27,2825.73,1943.99,1323.71,895.073,602.389,404.128,270.544,180.858
30683.1,0.200429,0.777301,2,3,0,-30680.2,0.953112,0.210767,11.3137,0.345911,9595.66,9166.89,8619.11,7971.19,7272.17,6587.26,5974.65,5468.07,5074.45,4782.43,4572.77,4425.63,4323.93,4254.36,4207.1,4175.15,4153.61,4139.13,4129.39,4122.86,200.572,277.312,356.946,425.273,463.8,461.151,419.817,353.767,279.901,210.963,153.407,108.728,75.6888,52.0395,35.4774,24.0475,16.2366,10.9341,7.35031,4.93529,203.772,555.793,1023.94,1603.54,2264.03,2951.59,3605.54,4178.16,4645.64,5006.61,5273.82,5465.65,5600.39,5693.6,5757.42,5800.8,5830.15,5849.94,5863.26,5872.2,5862.43,8052.97,10610.6,13023.1,14703.3,15170.6,14321.3,12470.8,10143.4,7814.7,5777.89,4145.19,2910.68,2013.38,1378.34,936.938,633.839,427.4,287.567,193.198
30684.6,0.98414,0.348708,4,15,0,-30681.7,1.03703,0.196191,9.62701,0.338308,9563.91,9111.61,8537.77,7863.76,7141.93,6439.66,5815.42,5301.73,4903.91,4609.32,4397.94,4249.51,4146.8,4076.42,4028.51,3996.04,3974.1,3959.3,3949.33,3942.62,224.73,310.105,397.612,471.863,512.787,508.465,462.138,389.254,308.165,232.6,169.485,120.415,84.0481,57.9491,39.62,26.9337,18.2387,12.3183,8.30503,5.5926,211.363,578.288,1064.62,1664.38,2345.29,3051.87,3722.44,4309.01,4787.92,5158.08,5432.58,5630.07,5769.15,5865.63,5931.87,5977.02,6007.66,6028.39,6042.37,6051.79,5732.53,7825.54,10275.7,12570,14149.3,14566.1,13733.6,11957.3,9734,7511.72,5566.22,4003.68,2819.21,1955.79,1342.9,915.573,621.232,420.143,283.52,191.039
30683.9,0.94956,0.450077,3,7,0,-30682.5,1.02306,0.200201,11.1683,0.383112,9589.06,9157.21,8600.83,7939.15,7223.89,6524.25,5901.5,5390.07,4995.78,4705.57,4498.77,4354.64,4255.66,4188.36,4142.89,4112.31,4091.81,4078.08,4068.9,4062.77,208.709,291.131,378.304,454.12,497.646,495.712,450.899,378.87,298.515,223.897,161.97,114.195,79.0822,54.0956,36.6951,24.7513,16.6317,11.1472,7.45851,4.98475,202.231,551.659,1020.87,1606.73,2278.47,2980.03,3647.6,4231.06,4705.7,5070.54,5339.26,5531.16,5665.25,5757.54,5820.41,5862.93,5891.56,5910.78,5923.64,5932.24,5471.34,7595.22,10088.3,12453.1,14097.8,14538,13677,11844.1,9569.29,7320.06,5374.12,3829.64,2672.14,1837.43,1250.86,845.775,569.251,381.954,255.752,171.011
30684.6,0.986703,0.55395,2,3,0,-30683.6,1.01152,0.201132,11.1167,0.375298,9589.58,9157.96,8602.62,7942.63,7229.2,6530.87,5908.49,5396.57,5001.23,4709.75,4501.72,4356.53,4256.68,4188.7,4142.73,4111.77,4090.98,4077.05,4067.73,4061.5,208.102,289.905,376.19,451.173,494.264,492.486,448.317,377.122,297.522,223.454,161.866,114.271,79.2326,54.2631,36.851,24.8841,16.739,11.231,7.52243,5.03265,202.317,552.138,1021.19,1606.2,2276.54,2976.65,3643.19,4226.31,4701.25,5066.8,5336.41,5529.2,5664.09,5757.03,5820.42,5863.35,5892.28,5911.72,5924.75,5933.47,5537.18,7671.92,10178.6,12557.2,14216.9,14671.9,13821.1,11988.8,9703.79,7436.43,5468.99,3903.48,2727.69,1878.18,1280.23,866.666,583.978,392.267,262.939,176.002
30682.4,0.547278,0.715856,3,7,0,-30681.6,1.02375,0.192432,9.50554,0.33315,9567.7,9118.78,8546.52,7870.53,7142.24,6429.63,5793.06,5267.2,4858.77,4555.69,4337.88,4184.77,4078.73,4006,3956.46,3922.86,3900.14,3884.81,3874.48,3867.52,225.29,312.437,402.771,480.978,526.209,525.248,480.299,406.661,323.312,244.849,178.872,127.339,89.0209,61.4547,42.0601,28.6174,19.3936,13.1073,8.84261,5.95818,207.014,568.784,1050.71,1648.49,2331.56,3045.13,3726.64,4326.14,4817.92,5199.47,5483.24,5687.89,5832.25,5932.54,6001.48,6048.52,6080.46,6102.08,6116.68,6126.52,5752.51,7877.81,10398.6,12800.1,14508.6,15042.9,14279.8,12508.3,10234.7,7930.79,5895.91,4251.56,2999.65,2084.19,1432.83,977.884,664.085,449.465,303.514,204.641
30682.7,0.836173,0.513969,3,7,0,-30679.8,1.02482,0.201174,11.2426,0.383935,9587.77,9152.75,8591.35,7923.4,7202.04,6498.02,5873.38,5362.34,4969.89,4682.14,4477.85,4335.95,4238.82,4172.98,4128.63,4098.89,4079,4065.72,4056.87,4050.97,208.904,292.049,380.067,456.391,499.64,496.583,450.248,376.9,295.781,220.97,159.246,111.872,77.2106,52.6459,35.6024,23.9436,16.043,10.7226,7.15476,4.76881,203.324,555.196,1028.58,1620.21,2298.32,3005.39,3676.37,4260.77,4734.33,5096.89,5362.91,5552.18,5683.97,5774.38,5835.77,5877.17,5904.96,5923.56,5935.98,5944.26,5495.16,7649.58,10178.4,12572.9,14225.2,14642.2,13735.2,11851.8,9537.9,7266.99,5314.48,3773.18,2623.58,1798.1,1220.26,822.61,552.056,369.372,246.643,164.472
30681.7,0.9603,0.542982,2,3,0,-30680.9,1.00876,0.205329,11.4124,0.380529,9592.28,9164.47,8616.68,7968.44,7269.87,6587.14,5978.67,5477.57,5089.78,4803.17,4598.11,4454.61,4355.7,4288.2,4242.45,4211.57,4190.8,4176.86,4167.51,4161.24,204.185,282.744,364.877,435.402,475.015,471.933,428.926,360.661,284.677,214.046,155.286,109.815,76.2849,52.3443,35.6167,24.0972,16.2409,10.9178,7.32661,4.91096,203.531,552.784,1018.44,1596.16,2255.11,2940.92,3592.4,4161.77,4625.54,4982.78,5246.61,5435.57,5568.02,5659.46,5721.94,5764.33,5792.95,5812.22,5825.16,5833.84,5513.33,7601.5,10027.3,12302.5,13861.4,14251,13390.8,11600.4,9386.97,7197.46,5298.96,3787.57,2651.07,1828.68,1248.8,846.98,571.797,384.815,258.434,173.314
30683.8,0.770443,0.676338,2,3,0,-30680.8,1.03509,0.192724,10.3951,0.367291,9578.58,9135.34,8561.56,7876.41,7134.04,6407.7,5762.23,5233.75,4827.85,4530.25,4319,4172.26,4071.81,4003.7,3957.81,3927.01,3906.41,3892.65,3883.47,3877.35,218.933,307.764,402.453,485.829,534.753,534.222,486.586,408.872,321.859,241.039,174.044,122.457,84.6236,57.7624,39.0991,26.3172,17.647,11.8032,7.88125,5.25654,202.485,556.898,1035.99,1637.77,2331.2,3058.08,3751.19,4357.38,4850.29,5228.71,5506.96,5705.28,5843.56,5938.54,6003.09,6046.67,6075.94,6095.55,6108.65,6117.39,5549.01,7741.51,10355.6,12870.8,14659.3,15190.3,14339.2,12441.7,10059.4,7693.19,5642.97,4015.79,2797.44,1920.11,1304.65,880.409,591.38,396.005,264.627,176.589
