# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sir_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = sir.data.R
# init = 2 (Default)
# random
#   seed = 5069125
# output
#   file = mpi.0.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta,gamma,xi,delta,y.1.1,y.2.1,y.3.1,y.4.1,y.5.1,y.6.1,y.7.1,y.8.1,y.9.1,y.10.1,y.11.1,y.12.1,y.13.1,y.14.1,y.15.1,y.16.1,y.17.1,y.18.1,y.19.1,y.20.1,y.1.2,y.2.2,y.3.2,y.4.2,y.5.2,y.6.2,y.7.2,y.8.2,y.9.2,y.10.2,y.11.2,y.12.2,y.13.2,y.14.2,y.15.2,y.16.2,y.17.2,y.18.2,y.19.2,y.20.2,y.1.3,y.2.3,y.3.3,y.4.3,y.5.3,y.6.3,y.7.3,y.8.3,y.9.3,y.10.3,y.11.3,y.12.3,y.13.3,y.14.3,y.15.3,y.16.3,y.17.3,y.18.3,y.19.3,y.20.3,y.1.4,y.2.4,y.3.4,y.4.4,y.5.4,y.6.4,y.7.4,y.8.4,y.9.4,y.10.4,y.11.4,y.12.4,y.13.4,y.14.4,y.15.4,y.16.4,y.17.4,y.18.4,y.19.4,y.20.4
30682.9,0.984425,0.432182,2,3,0,-30682,1.04038,0.195542,11.3973,0.407121,9595.93,9173.85,8627.3,7973.7,7263.02,6563.93,5938.51,5422.75,5023.79,4729.36,4519.12,4372.31,4271.33,4202.57,4156.05,4124.72,4103.68,4089.57,4080.13,4073.82,207.198,289.98,378.824,457.594,504.874,506.375,463.581,391.763,310.184,233.597,169.555,119.877,83.2118,57.0358,38.7589,26.1858,17.622,11.8277,7.92458,5.30322,196.871,536.167,993.88,1568.71,2232.1,2929.7,3597.91,4185.49,4666.03,5037.04,5311.33,5507.81,5645.46,5740.4,5805.19,5849.1,5878.7,5898.6,5911.94,5920.87,5238.31,7301.88,9737.05,12073.9,13735.1,14232.7,13450.6,11695,9481.53,7274.32,5353.99,3823.62,2673.08,1841.26,1255.47,850.156,573.01,384.999,258.131,172.825
30683,0.963141,0.432182,3,7,0,-30681,0.976025,0.205329,9.92122,0.312669,9570.67,9116.34,8539.1,7860.29,7132.81,6424.97,5796.08,5279.13,4879.39,4583.94,4372.4,4224.22,4121.94,4052.04,4004.59,3972.51,3950.89,3936.35,3926.58,3920.03,216.956,300.005,384.744,456.316,495.135,489.757,443.695,372.314,293.569,220.685,160.167,113.366,78.845,54.1771,36.921,25.0206,16.892,11.3751,7.64691,5.13473,212.377,583.655,1076.15,1683.39,2372.05,3085.27,3760.22,4348.56,4827.04,5195.38,5467.43,5662.41,5799.21,5893.78,5958.49,6002.47,6032.22,6052.27,6065.77,6074.84,6110.83,8357.74,10995.9,13474.7,15188.8,15649.4,14757.6,12842,10442,8044.1,5947.91,4267.78,2997.27,2073.63,1419.83,965.298,653.122,440.467,296.4,199.159
30683.6,0.973674,0.432182,3,7,0,-30680,0.952893,0.21213,11.83,0.358384,9599.72,9170.87,8618.4,7961.32,7250.83,6555.57,5936.42,5427.8,5035.68,4747.18,4541.79,4398.8,4300.76,4234.21,4189.33,4159.21,4139.05,4125.59,4116.61,4110.62,197.825,275.773,357.715,428.455,468.283,465.065,421.648,353.094,277.265,207.275,149.474,105.072,72.5591,49.5009,33.4926,22.5356,15.1066,10.1014,6.74324,4.49649,202.452,553.355,1023.88,1610.23,2280.89,2979.37,3641.93,4219.1,4687.05,5045.54,5308.74,5496.13,5626.68,5716.29,5777.17,5818.25,5845.84,5864.31,5876.65,5884.88,5828.48,8089.26,10740.1,13252.1,14995.3,15454.6,14528.3,12568.2,10140.7,7744.47,5675.03,4035.77,2809.88,1927.85,1309.47,883.397,593.23,397.148,265.33,177.02
30683.6,0.995404,0.432182,3,7,0,-30682,1.00347,0.196949,11.4735,0.390792,9601.36,9181.9,8637.37,7983.99,7270.87,6566.65,5934.45,5411.59,5006.29,4706.73,4492.63,4343.05,4240.13,4170.05,4122.64,4090.71,4069.27,4054.91,4045.3,4038.87,204.14,286.416,375.063,454.375,502.951,506.083,464.664,393.613,312.202,235.405,171,120.951,83.9732,57.5589,39.1108,26.419,17.775,11.9274,7.98917,5.34489,194.498,531.685,987.572,1561.63,2226.18,2927.26,3600.89,4194.79,4681.51,5057.86,5336.37,5536,5675.89,5772.39,5838.25,5882.87,5912.95,5933.16,5946.71,5955.78,5391.99,7526.11,10064.8,12526,14310.1,14895.7,14138.6,12340.3,10036,7717.88,5689.99,4068.11,2845.95,1961.07,1337.36,905.603,610.315,409.991,274.826,183.956
30684.5,0.971145,0.432182,3,7,0,-30682,0.967478,0.20784,11.4629,0.357552,9594.86,9162.06,8603.81,7939.18,7220.15,6516.56,5890.36,5376.42,4980.62,4689.72,4482.81,4338.89,4240.27,4173.36,4128.27,4098.02,4077.78,4064.26,4055.25,4049.24,202.505,282.926,367.714,441.239,483.012,480.271,435.791,365.112,286.762,214.381,154.585,108.646,75.0118,51.1621,34.608,23.2801,15.6016,10.4296,6.96048,4.64012,202.639,555.015,1028.47,1619.58,2296.84,3003.17,3673.85,4258.47,4732.61,5095.89,5362.6,5552.46,5684.72,5775.47,5837.12,5878.7,5906.62,5925.31,5937.79,5946.12,5794.36,8052.65,10712.7,13243.7,15011.7,15493.3,14579.8,12621.5,10187.7,7781.62,5702.31,4054.79,2822.67,1936.23,1314.86,886.815,595.375,398.48,266.15,177.52
30685.3,0.907791,0.432182,2,7,0,-30679.9,1.02039,0.198612,10.6095,0.364005,9581.78,9143.62,8581.46,7914.93,7195.8,6492.86,5866.82,5351.97,4954.23,4660.78,4451.14,4304.66,4203.8,4135.04,4088.47,4057.07,4035.96,4021.79,4012.3,4005.94,213.707,297.305,384.987,460.902,504.281,502.145,457.109,384.728,303.813,228.459,165.721,117.164,81.3609,55.8049,37.9551,25.6679,17.2917,11.6189,7.79353,5.22155,204.517,559.078,1033.55,1624.17,2299.92,3005,3676.07,4263.3,4741.96,5110.77,5383.13,5578.18,5714.84,5809.16,5873.57,5917.26,5946.75,5966.59,5979.91,5988.84,5589.61,7721.18,10227.4,12603,14261,14719.7,13877.7,12054.2,9773.29,7503.67,5528.97,3953.71,2767.78,1909.1,1303.48,883.821,596.466,401.265,269.372,180.573
30680.9,0.895625,0.432182,3,7,0,-30680.5,0.89177,0.225115,12.3029,0.329521,9606.34,9176.81,8624.61,7969.01,7261.09,6568.86,5952.56,5446.19,5055.69,4768.31,4563.69,4421.25,4323.62,4257.38,4212.74,4182.79,4162.76,4149.4,4140.49,4134.55,189.071,262.998,339.895,405.469,441.299,436.453,394.173,328.937,257.513,192.012,138.167,96.9455,66.8432,45.54,30.7758,20.6852,13.8523,9.25386,6.17187,4.11186,204.586,560.191,1035.5,1625.52,2297.61,2994.68,3653.27,4224.87,4686.8,5039.68,5298.15,5481.8,5609.54,5697.08,5756.49,5796.52,5823.38,5841.35,5853.34,5861.33,6242.26,8647.73,11460,14116.1,15950.1,16420.9,15425.2,13337.2,10756.6,8211.23,6014.01,4274.3,2973.97,2038.95,1383.86,932.847,625.931,418.698,279.497,186.318
30684.7,1,0.432182,3,7,0,-30680.4,1.02677,0.192723,10.4084,0.366524,9582.46,9145.65,8581.93,7909.51,7180.04,6463.81,5824.01,5296.93,4889.47,4588.85,4374.17,4224.23,4121.04,4050.74,4003.15,3971.07,3949.51,3935.05,3925.37,3918.88,216.78,303.457,395.608,476.972,525.471,526.5,481.75,407.074,322.376,242.887,176.404,124.807,86.7001,59.4742,40.449,27.3502,18.4209,12.3741,8.29758,5.55743,200.758,550.888,1022.46,1613.52,2294.49,3009.69,3694.24,4295.99,4788.15,5168.27,5449.43,5650.97,5792.26,5889.79,5956.41,6001.58,6032.07,6052.57,6066.34,6075.56,5523.04,7668.11,10221.7,12681.1,14445.8,15002.6,14218.6,12401.5,10085.6,7759.89,5725.66,4097.79,2869.93,1979.9,1351.81,916.475,618.372,415.892,279.107,187.038
30685.1,0.975793,0.432182,3,7,0,-30683.6,0.976285,0.20641,10.6927,0.338217,9583.29,9141.75,8577.35,7910.28,7192.39,6491.83,5868.43,5355.79,4959.65,4667.23,4458.24,4312.15,4211.53,4142.93,4096.47,4065.14,4044.07,4029.94,4020.47,4014.13,209.341,290.364,374.298,446.032,485.847,481.863,437.166,366.939,289.146,217.075,157.269,111.085,77.0857,52.8442,35.9264,24.2877,16.3574,10.9884,7.36904,4.93617,207.367,567.883,1048.35,1643.69,2321.76,3026.3,3694.41,4277.27,4751.21,5115.7,5384.49,5576.77,5711.38,5804.22,5867.61,5910.58,5939.57,5959.07,5972.16,5980.94,5901.47,8121.85,10725.2,13180.2,14881.1,15335.9,14445.7,12543,10169.2,7808.54,5754.41,4115.36,2881.1,1987.25,1356.77,919.884,620.737,417.541,280.26,187.844
30680.7,0.858542,0.432182,2,7,0,-30680.3,0.909061,0.219915,11.0197,0.305868,9590.37,9148.95,8587.49,7926.26,7215.97,6522.77,5904.81,5395.15,4999.9,4707.08,4497.08,4349.82,4248.11,4178.58,4131.38,4099.48,4077.99,4063.54,4053.84,4047.34,199.685,275.554,352.888,417.998,453.039,447.66,405.171,339.673,267.587,200.972,145.733,103.062,71.6214,49.1759,33.4881,22.6782,15.3,10.2962,6.91703,4.64161,209.947,575.491,1059.62,1655.75,2330.99,3029.57,3690.02,4265.18,4732.51,5091.95,5357.18,5547.12,5680.27,5772.24,5835.13,5877.84,5906.71,5926.16,5939.24,5948.02,6352.08,8695.72,11430,13996.7,15770.1,16244.9,15318,13329.1,10836.8,8346.46,6169.43,4424.81,3105.99,2147.65,1469.64,998.553,675.203,455.072,306.035,205.504
30683.9,0.996063,0.432182,3,7,0,-30680.3,1.0509,0.191733,11.0349,0.401749,9590.28,9161.63,8604.56,7936.63,7209.59,6494.86,5856.85,5332.38,4928.19,4631.02,4419.58,4272.43,4171.52,4103,4056.77,4025.7,4004.9,3990.98,3981.69,3975.49,212.516,298.963,392.259,475.471,525.778,527.793,482.98,407.577,322.039,241.942,175.165,123.526,85.5286,58.4795,39.6448,26.7216,17.9414,12.0149,8.03216,5.36339,197.203,539.403,1003.18,1587.9,2264.63,2977.34,3660.17,4260.04,4749.77,5127.03,5405.25,5604.04,5742.95,5838.52,5903.59,5947.57,5977.16,5997,6010.28,6019.15,5260.91,7364.81,9867.14,12284.8,14017.2,14550.2,13756.7,11953.2,9676.78,7409.51,5441.24,3876.72,2703.68,1857.89,1263.82,853.828,574.172,384.913,257.501,172.024
30683.8,0.971176,0.432182,2,7,0,-30681.4,1.01916,0.199039,9.5765,0.327139,9564.62,9112.95,8542.49,7874.59,7160.39,6465.38,5846.47,5335.66,4938.67,4643.57,4431.03,4281.25,4177.25,4105.75,4056.93,4023.74,4001.25,3986.03,3975.75,3968.82,222.893,306.178,390.716,461.931,500.786,496.122,451.148,380.607,302.026,228.598,167.064,119.057,83.3529,57.6424,39.5265,26.948,18.3004,12.3948,8.37982,5.65853,212.484,580.874,1066.79,1663.48,2338.83,3038.49,3702.38,4283.73,4759.31,5127.84,5401.91,5599.69,5739.4,5836.6,5903.54,5949.31,5980.45,6001.57,6015.87,6025.52,5842.41,7932.31,10370.9,12644.8,14206.8,14621,13801.5,12044.3,9835.12,7616.08,5663.84,4088.39,2888.79,2010.7,1384.99,947.169,644.582,437.2,295.869,199.919
30683.4,0.978535,0.432182,3,7,0,-30682.3,1.0445,0.191778,11.2923,0.408127,9595.17,9170.05,8615.27,7947.65,7218.79,6500.84,5859.37,5332.09,4926.05,4627.88,4416.04,4268.84,4168.07,4099.74,4053.72,4022.86,4002.21,3988.43,3979.24,3973.11,209.911,296.352,390.349,474.856,526.647,529.747,485.285,409.595,323.468,242.775,175.541,123.609,85.4528,58.3339,39.482,26.5688,17.81,11.9077,7.94777,5.29859,194.915,533.601,994.377,1577.49,2254.56,2969.41,3655.35,4258.31,4750.48,5129.35,5408.42,5607.55,5746.48,5841.92,5906.79,5950.58,5979.98,5999.67,6012.82,6021.59,5233.67,7357.3,9893,12358,14138.8,14703.4,13913.8,12089.5,9780.33,7480.06,5485.08,3901.69,2716.55,1863.58,1265.56,853.574,573.054,383.537,256.165,170.857
30682.4,0.887815,0.432182,2,7,0,-30681.3,1.0399,0.195035,10.8529,0.382427,9582.68,9141.72,8569.03,7884.13,7142.1,6417.34,5775.22,5251.5,4850.91,4558.45,4351.69,4208.65,4111.1,4045.2,4000.96,3971.38,3951.65,3938.52,3929.8,3924,215.187,303.239,397.542,480.454,528.57,526.926,478.306,400.22,313.603,233.764,168.026,117.709,81.0056,55.0743,37.1381,24.9055,16.6407,11.0912,7.38036,4.90571,202.133,555.038,1033.42,1635.42,2329.33,3055.73,3746.47,4348.28,4835.49,5207.79,5480.28,5673.64,5807.89,5899.73,5961.9,6003.72,6031.71,6050.38,6062.82,6071.1,5475.31,7674.83,10288.8,12796.3,14558.1,15041.7,14137.3,12202.3,9810.4,7460.85,5443.34,3854.4,2672.57,1826.47,1235.98,830.849,556.021,370.99,247.041,164.285
30682.3,0.983695,0.432182,3,7,0,-30680.6,1.04455,0.19754,10.2352,0.365559,9575.89,9139.57,8586.5,7936.86,7239.85,6559.33,5951.49,5448.53,5056.8,4765.12,4554.75,4406.35,4303.21,4232.25,4183.76,4150.78,4128.41,4113.28,4103.05,4096.14,216.821,297.779,381.121,452.118,491.918,489.097,446.272,377.639,300.452,227.9,166.85,119.075,83.4634,57.7747,39.6498,27.0513,18.3822,12.4574,8.42673,5.69314,207.292,562.654,1032.38,1611.03,2268.24,2951.57,3602.23,4173.83,4642.75,5006.98,5278.4,5474.58,5613.33,5709.98,5776.59,5822.17,5853.21,5874.27,5888.53,5898.17,5479.98,7466.06,9769.22,11917.1,13391.2,13778.6,12999.6,11336.8,9251.09,7159.78,5322.46,3841.25,2714.11,1889.35,1301.7,890.475,606.214,411.335,278.48,188.25
30679.3,0.952904,0.432182,3,7,0,-30678.2,1.12006,0.181956,10.5106,0.423744,9578.77,9141.53,8569.67,7881.28,7131.21,6395.38,5741.56,5207.39,4798.41,4499.6,4288.17,4141.73,4041.73,3974.06,3928.55,3898.06,3877.69,3864.1,3855.05,3849.02,223.951,317.571,419.943,512.241,568.815,572.079,523.448,441.044,347.652,260.462,188.034,132.227,91.3043,62.2658,42.1058,28.3117,18.9642,12.6706,8.45129,5.63063,197.283,540.903,1010.39,1606.48,2299.98,3032.54,3735,4351.57,4853.94,5239.94,5523.8,5726.04,5866.97,5963.67,6029.34,6073.63,6103.34,6123.23,6136.5,6145.35,5019.66,7085.97,9562.07,11971.4,13705.6,14240.4,13447.9,11653.3,9400.77,7170.86,5246.35,3724.76,2589.29,1773.97,1203.38,810.869,543.927,363.763,242.785,161.823
30677.7,0.920325,0.432182,3,7,0,-30675,0.932785,0.207425,11.2572,0.340398,9602.71,9181.69,8642,8000.22,7303.01,6614.47,5993.62,5476.33,5071.68,4769.72,4551.85,4398.28,4291.73,4218.59,4168.74,4134.94,4112.09,4096.67,4086.29,4079.3,198.959,275.826,356.405,427.056,469.165,470.398,431.957,367.031,292.595,221.998,162.361,115.649,80.8591,55.811,38.1832,25.9663,17.5863,11.878,8.00756,5.39157,198.334,542.482,1001.59,1572.73,2227.82,2915.13,3574.42,4156.64,4635.73,5008.28,5285.79,5486.07,5627.41,5725.6,5793.07,5839.09,5870.33,5891.45,5905.71,5915.31,5874.42,8076.7,10678.6,13177,14983.3,15590.2,14850.7,13047.5,10700.8,8305.41,6180.42,4458.75,3146.03,2185.43,1501.82,1024.42,695.252,470.24,317.315,213.788
30683.5,1,0.432182,2,3,0,-30677.8,0.962483,0.205347,11.0602,0.347597,9594.31,9164.95,8614.13,7959.93,7251.64,6555.81,5932.44,5416.65,5015.93,4718.79,4505.62,4356.14,4252.9,4182.34,4134.45,4102.09,4080.29,4065.64,4055.8,4049.21,204.127,283.567,366.798,439.207,481.277,480.508,438.878,370.712,293.771,221.621,161.226,114.28,79.5415,54.6714,37.2561,25.2409,17.0334,11.4643,7.70231,5.16861,201.562,551.484,1019.07,1600.86,2267.08,2963.68,3628.68,4212.63,4690.3,5059.59,5333.15,5529.58,5667.56,5762.98,5828.29,5872.67,5902.68,5922.9,5936.5,5945.63,5804.06,8002.3,10593.1,13064.6,14819,15353.6,14543.5,12696.5,10345,7978.57,5902.26,4235.12,2973.54,2056.29,1407.16,956.082,646.453,435.666,292.961,196.708
30681.9,0.968436,0.432182,3,7,0,-30681,1.09398,0.187615,9.34251,0.357976,9554.45,9094.9,8507.74,7815.03,7072.29,6351.24,5713.47,5192.18,4791.48,4496.94,4287.07,4140.65,4039.91,3971.25,3924.74,3893.37,3872.26,3858.09,3848.58,3842.21,234.53,326.345,421.907,503.908,549.754,545.79,495.494,416.142,328.141,246.555,178.801,126.43,87.8346,60.2842,41.0338,27.7741,18.728,12.596,8.45731,5.67194,211.02,578.752,1070.35,1681.06,2377.96,3102.97,3791.04,4391.68,4880.38,5256.5,5534.12,5732.92,5872.25,5968.46,6034.22,6078.86,6109.01,6129.32,6142.96,6152.12,5501.01,7577.53,10026,12334,13926.5,14340.6,13490.4,11697,9472.22,7267.81,5354.34,3829.68,2682.29,1851.39,1265.1,858.567,579.969,390.548,262.438,176.102
30683.1,0.912883,0.432182,3,7,0,-30679.2,0.987528,0.199761,10.5709,0.349461,9587.99,9156.72,8604.96,7950.74,7242.84,6547.02,5922.68,5404.9,5001.48,4701.42,4485.46,4333.51,4228.23,4156.03,4106.86,4073.52,4051,4035.81,4025.57,4018.69,210.169,291.338,376.212,450.195,493.636,493.804,452.389,383.571,305.235,231.265,168.962,120.259,84.0363,57.9813,39.6568,26.9629,18.2585,12.3306,8.31192,5.59607,201.843,551.939,1018.83,1599.06,2263.52,2959.18,3624.93,4211.53,4693.28,5067.31,5345.58,5546.23,5687.73,5785.99,5853.49,5899.51,5930.74,5951.86,5966.11,5975.71,5697.82,7827.76,10340.5,12738.2,14448.6,14988.4,14231.2,12464.2,10194.3,7894.39,5864.2,4225.02,2978.23,2067.43,1420.02,968.278,656.983,444.274,299.752,201.933
30684.5,0.990718,0.432182,2,7,0,-30681.9,1.02366,0.201404,10.3568,0.352377,9573.76,9127.4,8558.32,7887.91,7169.09,6470.21,5850.41,5342.15,4950.19,4661.26,4454.92,4310.73,4211.43,4143.71,4097.82,4066.86,4046.04,4032.06,4022.68,4016.4,216.413,299.556,385.432,458.307,498.082,492.95,446.45,374.275,294.721,221.203,160.272,113.241,78.618,53.925,36.684,24.8163,16.7248,11.2431,7.54515,5.05773,209.828,573.046,1056.25,1653.78,2332.83,3036.84,3703.14,4283.58,4755.09,5117.54,5384.81,5576.03,5709.95,5802.37,5865.5,5908.32,5937.24,5956.7,5969.77,5978.54,5700.7,7831.85,10316.9,12639.5,14220.8,14602.6,13708.5,11868.6,9601.07,7360.83,5419.31,3873.9,2711.79,1870.78,1277.7,866.682,585.163,393.854,264.532,177.422
30683.5,0.97703,0.432182,3,7,0,-30681.6,1.08196,0.187026,10.6089,0.406613,9583.72,9152.7,8593.78,7924.72,7197.12,6481.92,5843.03,5317.14,4911.1,4611.92,4398.53,4249.64,4147.26,4077.55,4030.39,3998.61,3977.27,3962.95,3953.37,3946.95,218.424,306.709,401.872,486.817,538.491,541.26,496.389,420.086,333.001,251.035,182.377,129.049,89.6487,61.4933,41.8177,28.2717,19.0385,12.7868,8.57274,5.74064,197.857,540.593,1004.35,1588.47,2264.39,2976.82,3660.58,4262.77,4755.9,5137.05,5419.1,5621.31,5763.09,5860.95,5927.79,5973.12,6003.7,6024.26,6038.06,6047.31,5149.38,7190.42,9616.77,11959.4,13641.1,14168.1,13415.2,11682.4,9483.5,7283.78,5366.12,3835.62,2683.64,1849.95,1262.31,855.383,576.923,387.886,260.236,174.347
30684.2,0.993462,0.432182,3,7,0,-30682,1.02165,0.20224,9.95036,0.337234,9567.39,9116.9,8547.18,7880.27,7168.14,6476.89,5863.33,5358.8,4968.14,4678.81,4471.15,4325.31,4224.37,4155.2,4108.1,4076.18,4054.61,4040.06,4030.26,4023.66,219.372,301.46,384.884,454.714,491.972,485.854,440.063,369.632,292.008,220.057,160.161,113.696,79.3114,54.6599,37.3594,25.391,17.1909,11.609,7.82587,5.26941,213.238,581.642,1067.93,1665.02,2339.89,3037.25,3696.6,4271.57,4739.86,5101.14,5368.69,5560.99,5696.31,5790.14,5854.54,5898.43,5928.2,5948.33,5961.92,5971.07,5799.79,7896.21,10327.2,12579,14098.6,14455.5,13581.2,11790.2,9576.13,7377.14,5459.54,3923.32,2760.79,1914.34,1313.97,895.621,607.573,410.842,277.208,186.766
30683.3,0.894417,0.432182,3,7,0,-30681,1.02245,0.197392,11.512,0.397282,9595.76,9167.9,8610.68,7941.89,7214.03,6499.48,5863.14,5341.65,4941.14,4647.76,4439.79,4295.61,4197.11,4130.47,4085.68,4055.7,4035.69,4022.36,4013.49,4007.59,206.788,291.474,382.871,464.052,512.373,512.842,467.415,392.579,308.625,230.687,166.191,116.641,80.3963,54.7327,36.9507,24.8057,16.59,11.0674,7.37085,4.90349,197.452,540.623,1006.45,1594.06,2273.59,2987.67,3669.45,4265.77,4750.23,5121.55,5394.01,5587.75,5722.49,5814.8,5877.37,5919.5,5947.72,5966.58,5979.14,5987.51,5385.18,7561.15,10146.9,12640.5,14412.9,14930.3,14070.6,12176.1,9812.1,7477.26,5464.8,3875.38,2690.62,1840.93,1247.08,839.117,562.065,375.35,250.154,166.493
30681.8,0.947666,0.432182,3,7,0,-30679.6,1.06327,0.196563,10.5462,0.384646,9577.58,9141.29,8584.62,7928,7222.41,6534.35,5921.98,5417.93,5027.74,4739.06,4532.17,4387.11,4286.88,4218.3,4171.69,4140.15,4118.87,4104.54,4094.91,4088.43,216.206,298.808,384.86,458.6,500.013,496.933,452.228,381.052,301.58,227.449,165.545,117.459,81.8649,56.3571,38.4707,26.1106,17.6529,11.9035,8.01246,5.38693,206.216,559.902,1030.52,1613.4,2277.58,2968.72,3625.79,4201.02,4670.68,5033.49,5302.28,5495.43,5631.26,5725.34,5789.84,5833.74,5863.47,5883.55,5897.08,5906.18,5355.53,7358.27,9684.63,11860.2,13346.9,13717.1,12896.3,11188,9072.63,6974.78,5150.19,3692.73,2592.94,1794.32,1229.23,836.339,566.371,382.338,257.554,173.246
30684.5,0.998847,0.432182,3,7,0,-30680.1,0.975511,0.207893,10.3045,0.323402,9575.96,9127.62,8558.26,7889.15,7172.34,6474.93,5855.15,5345.42,4951.04,4659.36,4450.41,4303.97,4202.86,4133.74,4086.8,4055.06,4033.67,4019.28,4009.62,4003.13,212.488,293.181,375.543,444.895,482.252,476.627,431.554,362.003,285.393,214.53,155.707,110.217,76.6623,52.6827,35.9063,24.3356,16.4312,11.0659,7.43981,4.99616,211.549,579.201,1066.2,1665.96,2345.41,3048.45,3713.3,4292.58,4763.57,5126.11,5393.88,5585.81,5720.47,5813.58,5877.3,5920.6,5949.9,5969.65,5982.94,5991.87,6027.02,8240,10821.6,13234.2,14885.5,15304,14403.1,12511.8,10159,7817.53,5775.72,4141.9,2907.79,2011.26,1376.94,936.089,633.356,427.147,287.451,193.159
30682.7,0.942559,0.432182,3,7,0,-30681.1,1.04938,0.191752,11.2971,0.413695,9597.39,9178.68,8635.23,7983.43,7272.31,6570.28,5940.08,5418.81,5014.53,4715.51,4501.56,4351.9,4248.78,4178.45,4130.8,4098.65,4077.03,4062.52,4052.8,4046.28,208.392,292.184,382.758,463.997,514.099,517.982,476.374,404.305,321.352,242.829,176.777,125.305,87.1778,59.8766,40.7656,27.5897,18.5975,12.5023,8.38948,5.62282,194.214,529.14,982.014,1552.57,2213.59,2911.74,3583.54,4176.89,4664.12,5041.67,5321.67,5522.8,5664.04,5761.67,5828.44,5873.76,5904.37,5924.97,5938.81,5948.1,5146.25,7184.03,9601.25,11940.5,13631.5,14180.9,13455.6,11744.5,9555.64,7354.56,5428.34,3886.42,2723.06,1879.49,1283.93,870.942,587.992,395.694,265.712,178.17
30683.7,0.997076,0.432182,3,7,0,-30681.3,0.989025,0.210204,10.3713,0.32792,9571.81,9119.21,8545.88,7874.62,7158.77,6465.72,5852.81,5350.96,4964.14,4678.98,4475.25,4332.81,4234.66,4167.69,4122.29,4091.64,4071.02,4057.17,4047.88,4041.65,213.117,293.359,374.677,442.102,476.902,468.834,422.236,352.427,276.618,207.143,149.857,105.782,73.3999,50.3332,34.2389,23.1641,15.6141,10.4988,7.04765,4.72567,215.07,587.431,1079.44,1683.28,2364.33,3065.44,3724.95,4296.61,4759.24,5113.88,5374.89,5561.4,5691.94,5781.98,5843.47,5885.19,5913.36,5932.33,5945.07,5953.62,6006.69,8204.09,10745.1,13089.6,14650.8,14978.9,14015.7,12107.4,9780.83,7493.12,5515.01,3942.16,2759.91,1904.4,1301.02,882.781,596.229,401.439,269.721,180.966
30684.3,0.984175,0.432182,3,7,0,-30682.4,0.989405,0.207391,11.0439,0.355093,9586.27,9149.1,8590.26,7930.16,7220.41,6528.52,5913.48,5408.22,5018.11,4730.37,4524.86,4381.29,4282.47,4215.13,4169.54,4138.82,4118.18,4104.34,4095.06,4088.86,206.813,286.481,369.128,439.534,478.26,473.746,429.242,359.837,283.229,212.419,153.76,108.521,75.253,51.5541,35.0278,23.6665,15.93,10.6955,7.16878,4.79951,206.913,564.421,1040.62,1630.31,2301.33,2997.74,3657.28,4231.95,4698.66,5057.21,5321.38,5510.19,5642.28,5733.32,5795.43,5837.51,5865.89,5884.97,5897.77,5906.34,5757.83,7928.78,10457.7,12827.5,14447.4,14846.1,13941.5,12069,9758.32,7475.38,5498.08,3925.7,2744.71,1891.11,1289.95,873.883,589.28,396.126,265.726,178.002
30681.7,0.903698,0.432182,3,7,0,-30680.2,1.04847,0.186889,9.44529,0.346381,9566.47,9117.33,8541.06,7856.75,7116.89,6391.95,5744.75,5211.24,4798.15,4492.67,4273.91,4120.65,4014.83,3942.47,3893.32,3860.08,3837.65,3822.56,3812.41,3805.59,229.073,319.789,415.201,499.004,548.73,549.637,503.511,426.47,338.818,256.221,186.825,132.714,92.5655,63.7513,43.5283,29.546,19.9755,13.4689,9.06523,6.09395,204.458,562.885,1043.74,1644.25,2334.38,3058.42,3751.74,4362.29,4863.03,5251.11,5539.26,5746.64,5892.61,5993.78,6063.15,6110.38,6142.37,6163.97,6178.53,6188.31,5598.8,7721.26,10258.4,12699.3,14457.4,15030.5,14282.5,12505.1,10216.6,7899.57,5857.85,4212.84,2964.31,2054.16,1408.51,958.845,649.538,438.548,295.431,198.719
